,GEOID,Trip_Miles,Trip_Seconds
0,17031010100,7.179773940702034,1180.483869135522
1,17031010201,6.4507807291483905,1080.175409663497
2,17031010202,4.7428004999353535,882.3455156660776
3,17031010300,6.86902462154473,1144.7607038741176
4,17031010400,7.030326797385621,1185.8536859705123
5,17031010501,7.2474705330134555,1185.7978512569105
6,17031010502,7.175433903946743,1180.9836543033762
7,17031010503,6.5966956034724165,1100.8501820218426
8,17031010600,6.392463790566183,1100.3309839155243
9,17031010701,6.205611296915644,1106.4920104050539
10,17031010702,6.258966929763213,1079.8751623538815
11,17031020100,5.781102362204725,1029.636670416198
12,17031020200,6.853436155702444,1123.2830762774106
13,17031020301,6.912844036697248,1201.705985146352
14,17031020302,6.349327052489906,1105.8731493943471
15,17031020400,6.385857371794872,1112.281450320513
16,17031020500,6.101279317697228,1094.4224348640075
17,17031020601,6.268917819365337,1114.8224572823433
18,17031020602,6.50953246124031,1182.3777858527133
19,17031020701,6.005046040515654,1095.2195211786373
20,17031020702,6.77271630472251,1121.903050672182
21,17031020801,5.8156567164179105,1060.649776119403
22,17031020802,5.98821550512151,1065.5703956617795
23,17031020901,6.022596630327056,1098.118853396356
24,17031020902,5.28752003847387,964.4563161269638
25,17031030101,6.335365953947369,1019.71015625
26,17031030102,6.537335167985322,1060.492374727669
27,17031030103,6.247696325312442,1039.91130386122
28,17031030104,7.471580448593285,1229.803059769221
29,17031030200,6.19523123835338,1051.820543226608
30,17031030300,5.865076178103224,1036.0427542222747
31,17031030400,5.43516761543327,977.6924189030451
32,17031030500,6.140638723472742,1013.6778332145402
33,17031030601,6.5515765765765765,1041.5158266374483
34,17031030603,6.103233973050225,988.0889342588812
35,17031030604,6.5988770424578895,1004.5105671566463
36,17031030701,6.128449559918754,990.6678402166553
37,17031030702,6.96874518860662,1139.635103926097
38,17031030703,5.195362865221489,891.4512346842602
39,17031030706,5.854439314569831,950.2038089319009
40,17031030800,5.023930896459708,923.5095120885188
41,17031030900,4.50766334440753,863.4612679955703
42,17031031000,5.19564291688845,961.8889057866322
43,17031031100,5.323454139347215,947.7941782549175
44,17031031200,5.663773346231118,960.8438313862639
45,17031031300,5.979946969849146,973.2796938714018
46,17031031400,5.312691398304647,874.0889698821926
47,17031031501,5.919794021602613,973.0100979653354
48,17031031502,5.422954735459214,902.2812134241012
49,17031031700,5.476078720424559,961.1532247364929
50,17031031800,4.760582444626743,941.7162428219852
51,17031031900,4.7188649334178825,924.8017332487846
52,17031032100,5.131428018451017,894.5535627882972
53,17031040100,5.508223429014739,1036.5575750858916
54,17031040201,5.715670367207515,1112.5135834756618
55,17031040202,5.762165826378003,1049.6642375969157
56,17031040300,5.445171219699884,1127.642939592151
57,17031040401,5.3767024304795275,1083.3489161375082
58,17031040402,5.202607602890355,1009.0442736653858
59,17031040600,4.7103197877391425,930.4467253176931
60,17031040700,5.33298494657203,1060.4792917869122
61,17031040800,5.770855821125675,1157.2409406322283
62,17031040900,4.555307335554249,913.5341302501796
63,17031050100,4.464397399859451,919.7370871398454
64,17031050200,4.723460080413555,948.9697645031591
65,17031050300,5.160968087959239,1069.0828640386162
66,17031050500,4.96123096212708,999.002323265848
67,17031050600,4.287035603715171,893.4311443200762
68,17031050700,4.165620094191523,912.1866387580674
69,17031050800,4.229670781893004,895.4106995884773
70,17031050900,4.8420245398773005,1036.1932515337423
71,17031051000,4.862894333843798,938.9018376722818
72,17031051100,4.39543513333966,931.8608712157161
73,17031051200,4.279988814317673,943.7818791946308
74,17031051300,4.5068024953543935,967.0882665250863
75,17031051400,4.635348885325609,956.3953344023173
76,17031060100,4.909192185850053,953.779303062302
77,17031060200,4.750433153828143,955.4364317490049
78,17031060300,4.5159554091327,917.0573092246399
79,17031060400,4.529726857462478,900.6435722942109
80,17031060500,4.2728954232866965,858.0766540194451
81,17031060800,5.153281033687125,887.1548025578483
82,17031060900,4.884182806253142,879.8366410508088
83,17031061000,4.602118417773347,860.6059386904974
84,17031061100,4.679945528228519,887.1435134292606
85,17031061200,4.2065041701687464,858.9615310014871
86,17031061500,4.030942109657667,853.056359588088
87,17031061800,4.067888394419721,803.0851542577129
88,17031061901,4.784406037637219,879.6286755096706
89,17031061902,5.0293249684031,901.7360631024349
90,17031062000,4.535817139957287,855.9296407502168
91,17031062100,4.353234009327452,842.0562249843488
92,17031062200,4.225507362331328,856.4014893911652
93,17031062300,4.069649345162653,855.409885931559
94,17031062400,3.928439698217735,850.4638626672012
95,17031062500,4.002515175097276,885.3934007782101
96,17031062600,4.2920641846034515,929.0888113244134
97,17031062700,4.070216900040128,869.4547508923102
98,17031062800,4.0735104040906185,843.9581279738655
99,17031062900,3.9460820895522386,807.4218925533622
100,17031063000,4.168224930342518,844.9228560974923
101,17031063100,4.315988555430786,846.7532956975188
102,17031063200,4.696716238614419,854.7491294496906
103,17031063301,4.4518194667369375,888.5745873559639
104,17031063302,4.676396866278004,881.4942293393106
105,17031063303,4.66282320694381,901.5068067610781
106,17031063400,4.060404045795415,846.955432200902
107,17031070101,4.239330615359897,836.1416492609254
108,17031070102,4.324812432276736,875.686696750655
109,17031070103,3.8228693424423565,810.0981090642919
110,17031070200,4.035643378368615,832.5169496423669
111,17031070300,3.824706489295058,796.4898183292185
112,17031070400,3.9080703101013206,822.7615290144305
113,17031070500,3.968121340078875,838.4452256702386
114,17031070600,3.838709130311882,812.102440403279
115,17031070700,4.1788506346189225,890.0122325096572
116,17031071000,3.7674234642833326,796.7560861735476
117,17031071100,3.583186647161803,751.9086468900133
118,17031071200,3.775105470789084,783.6570594829578
119,17031071300,3.8364913971094285,803.0973984858913
120,17031071400,3.9075232543154095,786.4848572143339
121,17031071500,3.6747407735646007,735.1541516321664
122,17031071600,3.6359826709989167,795.7010747313171
123,17031071700,3.5663355494720372,773.6491200625733
124,17031071800,3.576289081922143,776.4322482524641
125,17031080100,3.7889335953338947,762.3949736439912
126,17031080201,3.596046654986698,751.8509019531504
127,17031080202,3.736893543011418,747.0317791830705
128,17031080300,3.5053724464158855,716.6285481607264
129,17031080400,3.8034993287897563,769.2604295745559
130,17031081000,3.756962565278089,724.3090044983712
131,17031081100,3.8179855559646976,752.2305878579829
132,17031081201,4.220087628286061,815.3433847519282
133,17031081202,4.204609444842864,809.0146967806584
134,17031081300,4.611729767395561,864.0638542323389
135,17031081401,4.936356659326064,879.7697514950083
136,17031081402,4.25328610459634,770.993771609565
137,17031081403,4.751908440641603,823.0374458865281
138,17031081500,4.569368293703687,818.9096718376878
139,17031081600,4.214437183707562,761.5286951964493
140,17031081700,4.0235241083139766,731.6204109662144
141,17031081800,3.6959079956456327,706.4528587766185
142,17031081900,3.4491376440034625,763.7799493906906
143,17031090100,7.694871794871795,1168.1351981351982
144,17031090200,6.7807436272122095,959.347459003085
145,17031090300,9.353225806451613,1371.3306451612902
146,17031100100,6.514029394922695,982.5772093911052
147,17031100200,6.509140969162996,975.6981002202643
148,17031100300,6.788567026194145,1060.3371340523884
149,17031100400,7.394717668488161,1135.698846387371
150,17031100500,6.526113142611314,951.0727038072704
151,17031100600,6.931958762886598,934.9631443298969
152,17031100700,7.22118320610687,1073.131679389313
153,17031110100,7.11425168306577,1129.503366131538
154,17031110200,6.456320081549439,1027.3414882772681
155,17031110300,6.815661971830986,1038.4332394366197
156,17031110400,7.515381920112124,1158.3339173090399
157,17031110501,6.654451534487998,1072.2427833485262
158,17031110502,6.863718022420236,1061.8555619430872
159,17031120100,7.981203438395416,1171.9604584527222
160,17031120200,7.47931920359666,1209.829800899165
161,17031120300,7.914684466019417,1276.656796116505
162,17031120400,6.868256721595837,1144.0984388551603
163,17031130100,5.733133120862957,1027.5080902181908
164,17031130200,6.0603460706560925,1109.0886806056237
165,17031130300,6.3065868263473055,1104.4117220105245
166,17031140100,5.8271136115017965,1147.8429442100328
167,17031140200,6.343653727664818,1171.8335643869377
168,17031140301,7.6227375932533254,1150.9795653584172
169,17031140302,6.377693508811064,1166.713807718046
170,17031140400,6.669708343107358,1102.1269059347876
171,17031140500,6.255801621958827,1107.5492825951342
172,17031140601,6.228496784565916,1101.9099678456591
173,17031140602,6.245475113122172,1155.880467571644
174,17031140701,5.728322504430006,1090.2294743059658
175,17031140702,5.847825449211588,1121.6764943160983
176,17031140800,5.732511060463869,1103.8795638378692
177,17031150200,6.910632967032967,1119.5962637362638
178,17031150300,6.9130259091989545,1144.2663814277792
179,17031150401,6.70186046511628,1118.6901162790698
180,17031150402,6.630563909774436,1174.7996240601503
181,17031150501,6.682195845697329,1107.3313550939663
182,17031150502,6.957440600250105,1210.5731554814506
183,17031150600,7.118473218051456,1263.4352593842261
184,17031150700,6.6185944040537565,1214.743555849306
185,17031150800,6.4953462726069695,1192.711071901191
186,17031151001,6.159908768373036,1218.2671059300558
187,17031151002,6.391779618473895,1196.4584588353414
188,17031151100,6.605192828146143,1243.6202638700947
189,17031151200,6.904394170110942,1345.4394170110943
190,17031160100,5.979213737008585,963.0397650248532
191,17031160200,6.410784810126582,1057.6128270042193
192,17031160300,6.513607261528486,1064.6443796093686
193,17031160400,6.023974470554105,1077.5719176095156
194,17031160501,6.0083938750419135,1126.911590477255
195,17031160502,6.115879771246177,1156.178481181008
196,17031160601,5.452903225806452,1063.1487841191067
197,17031160602,5.41352803281891,1046.2123461613596
198,17031160700,5.330070111659309,1006.1526876136069
199,17031160800,5.746767760880045,1030.5703203751589
200,17031160900,5.435105117017057,1026.0568557450747
201,17031161000,5.86175681255161,1037.7077828241122
202,17031161100,6.28411214953271,1178.743391188251
203,17031161200,6.369594902139281,1207.262630860264
204,17031161300,6.021565356158422,1093.6086609603947
205,17031170100,6.1952549019607845,1193.5341176470588
206,17031170200,7.1601508485229415,1342.2331866750471
207,17031170300,6.863889799934404,1185.8150213184651
208,17031170400,7.03348581884721,1215.6742909423606
209,17031170500,7.12644376899696,1058.4
210,17031170600,7.9809090909090905,1273.6727272727273
211,17031170700,6.86710875331565,1107.0875331564987
212,17031170800,7.506129807692308,1262.375
213,17031170900,6.745762711864407,1151.677966101695
214,17031171000,7.453029591357445,1338.6547674964772
215,17031171100,6.7671071260028315,1284.657385559226
216,17031180100,7.291857707509881,1319.2787878787879
217,17031190100,5.243893437896436,1164.3883058470765
218,17031190200,6.250077567483711,1262.2565932361154
219,17031190300,6.380843448490507,1244.523498288204
220,17031190401,6.462787015043547,1307.4038004750594
221,17031190402,6.590523273501673,1278.3702464253117
222,17031190601,6.579393939393939,1332.688484848485
223,17031190602,5.739528520311513,1185.1525994527467
224,17031190701,6.193603133159269,1288.0822454308095
225,17031190702,6.03620395218346,1215.0068309343742
226,17031190800,6.065600775193798,1217.6170058139535
227,17031190900,5.530379746835443,1201.4683544303798
228,17031191000,5.2840599455040875,1143.2690735694823
229,17031191100,5.945075438103271,1226.62627682504
230,17031191200,5.516123019571296,1216.90890027959
231,17031191301,6.398486799742434,1261.6606567933034
232,17031191302,5.80112825236012,1168.1413769283904
233,17031200100,5.963568945538818,1203.369640787949
234,17031200200,5.5595766756588505,1175.0370408798506
235,17031200300,5.8432530120481925,1178.0072289156626
236,17031200401,5.61536507936508,1236.007619047619
237,17031200402,5.531305473372781,1162.337647928994
238,17031210100,4.931199963609898,906.748135007278
239,17031210400,5.63990410229089,1148.963106020245
240,17031210501,5.4817627192504625,1007.9362130951084
241,17031210502,5.5866396263520155,1077.0502704031464
242,17031210601,4.902309654894588,915.4612595676111
243,17031210602,5.271937103265154,952.3672986765133
244,17031210700,5.015411042093209,874.8402331956831
245,17031210800,4.544252686421361,861.545750569847
246,17031210900,4.857744459709695,918.1493339704916
247,17031220300,4.51622119356926,881.7534219302175
248,17031220400,4.483254570623896,830.5619361306029
249,17031220500,4.561519145042923,844.8503435790622
250,17031220601,5.084280825698201,1013.4334915553593
251,17031220602,4.885233965249494,934.4677839960151
252,17031220701,5.386346350060291,1103.3793711158519
253,17031220702,5.382063868810012,1066.0183407055777
254,17031220901,5.47792531120332,1138.0433195020746
255,17031220902,5.203916211293261,1086.614146933819
256,17031221000,4.866844591692741,991.0131909933125
257,17031221100,4.910785955331152,987.2813313068343
258,17031221200,5.08452615760308,1034.0264393725931
259,17031221300,4.484862545830734,873.9815003575178
260,17031221400,4.382160807659439,871.9561841857501
261,17031221500,4.547813907308251,873.0609552852736
262,17031221600,4.366462525517644,835.7388451443569
263,17031222200,4.208466203147054,849.5271838569711
264,17031222500,4.468586807146129,948.2172469079248
265,17031222600,4.8242050707381985,1024.9837512256618
266,17031222700,4.472640045963804,928.9613329503017
267,17031222800,5.352446081009995,1157.4797475013152
268,17031222900,5.1789739884393065,1141.7615606936415
269,17031230100,4.875283826540108,1015.9149450958496
270,17031230200,4.84204641350211,1027.5542194092827
271,17031230300,4.8343653250774,1017.9256965944272
272,17031230400,5.167454194792671,1106.1374156219865
273,17031230500,5.052322777688475,1113.8646519852114
274,17031230600,5.418697347518414,1111.5683338949598
275,17031230700,5.430695428990466,1100.9652896602297
276,17031230800,5.140791476407915,1105.5601217656013
277,17031230900,5.020215255030416,1022.0454575840631
278,17031231100,5.513129102844639,1028.5098468271335
279,17031231200,5.701317325329331,1067.0938802734702
280,17031231500,6.141144500019691,1054.9200897955968
281,17031240200,3.9973726977248103,828.0648429035753
282,17031240300,3.8575822041344865,802.0804467465199
283,17031240500,4.264480292907324,897.6861416657539
284,17031240600,4.42301666114973,976.8237890323293
285,17031240700,4.748146732900268,1033.7212457011847
286,17031240800,4.728247834776815,1013.1089273817455
287,17031240900,4.666521634034324,971.5150269921844
288,17031241000,4.426130150686759,969.2399653287105
289,17031241100,4.479714455681142,937.6975847709697
290,17031241200,4.359226768108066,956.8359211241363
291,17031241300,4.163650244299674,912.057868485342
292,17031241400,4.016121765362691,825.5912211796509
293,17031241500,3.90162844510833,793.251582099107
294,17031241600,3.8564831811571745,758.2543090089875
295,17031242000,3.9332718931345645,760.3503306630478
296,17031242100,3.877378215994107,784.6963764321657
297,17031242200,3.965281857438766,815.585411522393
298,17031242300,4.080000338891148,840.4390673715602
299,17031242400,4.283039325723725,883.2485546684737
300,17031242500,4.316755600237156,895.6930889593483
301,17031242600,4.544237425309524,940.2046906479776
302,17031242700,4.578390746154824,946.5537053514681
303,17031242800,4.22942821830482,902.9331295127821
304,17031242900,4.413025421595772,929.5185627988925
305,17031243000,3.910518607283137,820.3257439584581
306,17031243100,4.009849880771732,847.3772761760242
307,17031243200,3.767774285978372,797.958452722063
308,17031243300,3.709739398922692,761.946386320541
309,17031243400,3.568794701986755,730.2683599532528
310,17031243500,3.322564795229236,688.8847931904482
311,17031250200,6.455777072949705,1246.6388763026732
312,17031250300,6.613971720565589,1246.945401091978
313,17031250400,6.9245558717219104,1259.88817965085
314,17031250500,7.2486563344234325,1317.4820133655624
315,17031250600,6.8239727324370385,1211.6654042794926
316,17031250700,6.462755966127791,1186.033949191686
317,17031250800,5.307947342759629,1068.3349585568017
318,17031251000,6.585778781038375,1177.3194130925508
319,17031251100,6.407716191352346,1160.6506439742411
320,17031251200,6.723437776597628,1156.3662595149583
321,17031251300,7.004823476501012,1174.1087249831346
322,17031251400,6.745793257061861,1091.8438797205629
323,17031251500,6.6220309410259395,1095.09468419216
324,17031251600,6.479646330680814,1105.2806366047746
325,17031251700,6.458475689881734,1108.161629434954
326,17031251800,6.4117709082195065,1027.160124610592
327,17031251900,6.796069908539346,1028.6477406501856
328,17031252000,6.744174031271244,1016.2689326988443
329,17031252101,6.820990004759638,1044.6230366492146
330,17031252102,6.249171161167513,945.369527284264
331,17031252201,6.449792674498963,1059.468325270675
332,17031252202,6.688484052084578,1007.7913630390634
333,17031260100,5.627184841453983,972.7907965970611
334,17031260200,5.85961262553802,972.6384505021521
335,17031260300,6.166929521931986,1068.2917693445047
336,17031260400,6.732558139534884,1066.7704752275026
337,17031260500,6.9039717083786725,997.842219804135
338,17031260600,6.59035112760491,1023.3656865543819
339,17031260700,6.097564766839378,955.2414507772021
340,17031260800,6.156927949326999,961.6889944576405
341,17031260900,6.2379025239338555,977.0852915578764
342,17031261000,6.658521952549768,990.2683392418871
343,17031270500,6.375441696113074,947.1588142913231
344,17031271200,5.471841958820256,919.4474123539233
345,17031271300,5.9325172149961745,947.7306809487376
346,17031271400,6.014058355437665,965.7689896310586
347,17031271500,5.9793351302785265,942.822102425876
348,17031271800,5.793396918561995,945.580337490829
349,17031280100,4.066316665736954,744.16563397083
350,17031280400,4.495819725669497,953.3082952318746
351,17031280800,5.580167844522968,949.8604240282685
352,17031280900,4.432058977035491,806.9432411273486
353,17031281900,4.905418133159945,838.8908811209898
354,17031282700,5.364016953143395,946.040216623499
355,17031282800,4.8797824382595065,904.5494903959232
356,17031283100,4.636383627053687,824.1839914554079
357,17031283200,4.30121090557908,808.4015303469282
358,17031283800,4.621679553685034,879.9083390427719
359,17031290900,6.253428878538159,994.705840200645
360,17031291200,6.188669869140301,999.5166473413948
361,17031291600,6.8958648288128055,1251.5606936416184
362,17031292200,6.465078225922205,1072.3080235395435
363,17031292400,5.9853477650831834,1040.810382842253
364,17031292500,6.644439202736171,1057.7106970161576
365,17031300500,6.32810408921933,1145.246840148699
366,17031300600,6.26887983706721,1133.8016293279022
367,17031300700,6.405483870967743,1133.205376344086
368,17031300800,6.307689379520365,1093.8207080319755
369,17031300900,6.347505755947812,1131.0951650038373
370,17031301100,6.87396978021978,1212.7376373626373
371,17031301200,5.602302519092671,1053.5461073749002
372,17031301600,6.598195631528965,1106.502849002849
373,17031301701,6.657268292682927,1150.7531707317073
374,17031301702,6.3769165247018735,1118.9037478705282
375,17031301801,7.187783467446964,1233.57937088515
376,17031301802,6.80316265060241,1158.3418674698796
377,17031301803,6.816173808086904,1101.3301146650574
378,17031310200,4.866862096925091,813.3222728123246
379,17031310300,4.9911517615176155,874.5126467931346
380,17031310400,4.754166666666666,873.125348189415
381,17031310500,4.960509002770084,893.7467970914128
382,17031310600,5.195753643285105,911.7916197901677
383,17031310700,5.022631810838596,931.8735497136144
384,17031310800,5.018197672468726,929.856692490861
385,17031310900,5.389967625214245,963.7691868215578
386,17031320100,5.033371292149358,866.4115481436129
387,17031320400,4.924663145982648,846.3151716333459
388,17031320600,4.838916569963239,843.9945183357813
389,17031330100,4.930841810319792,875.4247465916807
390,17031330200,4.518452000333621,820.9281603603102
391,17031340300,5.419607843137254,1012.6621417797888
392,17031340400,5.727035965274907,913.6271186440678
393,17031340500,5.744057377049181,855.2495446265938
394,17031340600,6.512562257886,934.6070835639181
395,17031350100,6.201395430993877,1036.2308054639661
396,17031350400,6.285001833516685,918.4884488448845
397,17031351000,6.233014713241918,972.6121008908017
398,17031351100,5.441110195108546,904.5777228176239
399,17031351400,6.393896274105973,974.2456468826063
400,17031351500,5.964950495049505,913.189108910891
401,17031360200,6.311103448275862,983.1013793103448
402,17031380100,6.753762644954355,1064.5889464594127
403,17031380200,6.5819678714859435,1061.2831325301204
404,17031380500,6.415671641791045,932.2164179104477
405,17031380700,6.577223952924887,1006.7320872274144
406,17031381200,6.682259253797375,1029.5639286240967
407,17031381400,6.663664684225433,987.4671481166808
408,17031381500,6.984560570071259,1054.4726840855108
409,17031381700,6.189473684210526,1035.4736842105262
410,17031381800,6.287415608965703,1012.8355387523629
411,17031381900,7.13558201058201,1129.7328042328043
412,17031390100,5.892968202829528,910.81622075921
413,17031390200,6.707918387175128,1062.062666990527
414,17031390300,6.576959142665774,1026.471682667262
415,17031390400,6.800063804575699,1041.1224136359492
416,17031390500,7.061890007745933,1074.7889233152596
417,17031390600,7.096167642061545,1047.2516518784219
418,17031390700,7.172879778805764,1024.993353538576
419,17031400300,6.5001205141938945,973.1286823781468
420,17031400400,6.9600334448160535,993.5059457450761
421,17031400500,6.809530459067901,966.3738872403561
422,17031400800,6.570772806507844,971.9584958910932
423,17031410100,6.118481267286899,927.2735730450088
424,17031410200,7.139532117367169,1053.9599524187154
425,17031410500,6.281328099082163,978.5273139444874
426,17031410600,6.348072582045495,966.8688140302136
427,17031410700,5.6155346511857385,893.902608295234
428,17031410800,6.115284477631667,931.8689783915945
429,17031410900,7.10159205334059,1017.9501973057559
430,17031411000,7.2854711652794295,1001.3618955608403
431,17031411100,6.743688461112955,981.6317070472397
432,17031411200,7.694423530592783,1167.1295487627365
433,17031420100,6.3619814740233585,1023.1719693918646
434,17031420200,6.947397802989375,1066.5335854493067
435,17031420300,6.540209981979158,976.311290448954
436,17031420400,6.725963549447266,1030.5397370779804
437,17031420500,5.517474288890948,890.675159825813
438,17031420600,7.159919715917864,1041.2862436313108
439,17031420700,6.630418333939615,994.5599854492543
440,17031420800,6.305808055693685,982.8505221282944
441,17031421200,6.753691886964448,1016.8514129443938
442,17031430101,7.9381589231437255,1125.0828918801562
443,17031430102,8.154580941446612,1186.586567164179
444,17031430200,7.487994048172602,1112.5222263554358
445,17031430300,7.128049913712996,1077.1519978760123
446,17031430400,6.165082108902333,962.7011668107174
447,17031430500,7.222683855845298,1085.012891883973
448,17031430600,4.618285325029194,809.4573764110548
449,17031430700,8.727548161120842,1216.8737302977233
450,17031430800,8.503526970954358,1205.0504840940525
451,17031430900,7.619086757990868,1122.5461187214612
452,17031431200,7.479256314312441,1150.118101028999
453,17031431301,8.054641909814324,1215.824744221296
454,17031431302,8.067849274052314,1199.3094740410147
455,17031431400,8.812505210504376,1260.8241350562735
456,17031440101,7.471411810715683,1101.7290661799852
457,17031440102,7.061782966662167,1042.4201646645972
458,17031440201,7.175034927976105,1023.3063544828251
459,17031440202,6.395356428345793,954.6524165525956
460,17031440300,7.220481237467775,974.7730354244247
461,17031440600,7.82492130115425,1025.0619097586568
462,17031440700,7.661791831357049,1087.3873517786562
463,17031440800,7.71988603988604,1086.279772079772
464,17031440900,7.78899024850582,1073.0789556464297
465,17031450300,6.791797812750067,1059.7647372632703
466,17031460100,8.84260752688172,1284.8924731182797
467,17031460200,8.294875776397514,1262.1319875776398
468,17031460301,8.659358288770052,1298.3195187165775
469,17031460302,8.096243842364533,1224.0147783251232
470,17031460400,8.284449489216799,1232.1253121452894
471,17031460500,7.49149008885851,1128.3812713602188
472,17031460600,7.8073059360730594,1179.7853881278538
473,17031460700,8.08060413354531,1222.1391096979332
474,17031461000,6.582971428571429,1029.584
475,17031470100,7.408611567232256,1077.6524356869184
476,17031480100,6.956063432835821,1054.1277985074628
477,17031480200,6.674435196195006,1052.9381688466112
478,17031480300,7.610665362035226,1053.1144814090019
479,17031480400,8.342877192982456,1174.8116959064328
480,17031480500,8.48363374188897,1168.3576063446287
481,17031490300,8.458887283236994,1103.4284682080925
482,17031490400,9.114675767918088,1139.5699658703072
483,17031490500,7.7898196487897495,1059.1229235880398
484,17031490600,7.785323284410948,1016.750892502975
485,17031490700,7.923517382413087,1050.2939672801635
486,17031490800,7.715600370885489,1015.2637923041261
487,17031490901,7.958952863018032,1094.2465991774754
488,17031490902,8.234596354166666,1089.8682291666667
489,17031491000,8.173568459165885,1120.2396406061418
490,17031491100,8.338010446343779,1113.068376068376
491,17031491200,8.912699822380107,1177.722024866785
492,17031491300,8.638012508686588,1148.74148714385
493,17031491400,8.016388018112156,1033.8425635667015
494,17031500100,8.165716890813767,1109.246409847276
495,17031500200,6.788078752483593,959.3163947257511
496,17031500300,9.814965986394558,1208.5801749271136
497,17031510100,9.882291666666667,1401.2916666666667
498,17031510200,8.89516765285996,1165.2485207100592
499,17031510300,7.050443693217832,1012.1014155926474
500,17031520100,9.48125,1372.375
501,17031520200,11.448809523809524,1405.1130952380952
502,17031520300,10.874269005847953,1381.233918128655
503,17031520400,9.228440366972476,1239.1100917431193
504,17031520500,10.612,1447.56
505,17031520600,10.19090909090909,1578.909090909091
506,17031530100,8.006853582554516,1023.5171339563863
507,17031530200,8.1525293078529,1107.5220812590333
508,17031530300,9.046391251518834,1114.0894289185906
509,17031530400,8.836183618361837,1097.5157515751575
510,17031530501,9.131934253008511,1212.8120046962138
511,17031530502,9.64158878504673,1245.7196261682243
512,17031530503,9.936417578342295,1198.2217689597626
513,17031530600,8.897875166002656,1220.7290836653387
514,17031540101,11.074400122268074,1268.5074125019105
515,17031540102,11.147313609467457,1233.8660355029585
516,17031550100,10.345067362016515,1297.225988700565
517,17031550200,10.016090584028605,1189.0226460071515
518,17031560100,8.4272131147541,1134.4918032786886
519,17031560200,8.61921568627451,1230.3647058823528
520,17031560300,8.429556074766355,1213.5105140186915
521,17031560400,7.04140625,969.46484375
522,17031560700,8.945975680370585,1219.880138969311
523,17031560800,8.624028416213957,1170.781445883828
524,17031560900,9.359647495361783,1198.795918367347
525,17031561000,9.653401360544217,1276.1666666666667
526,17031561100,8.27470525187567,1211.0975348338693
527,17031570100,7.5346234749684475,1133.7942785023138
528,17031570200,7.780782608695652,1222.3544927536232
529,17031570300,7.397651969736499,1149.6526219671275
530,17031570400,7.282762991128011,1228.0304182509506
531,17031570500,6.31437908496732,1064.6797385620914
532,17031580100,6.210404217926186,1024.2400702987698
533,17031580200,7.277554438860972,1117.751535455053
534,17031580300,7.21625386996904,1135.2430340557275
535,17031580400,7.499728506787331,1172.330995475113
536,17031580501,7.125743243243243,1109.9056306306306
537,17031580502,6.97671052631579,1135.5286842105263
538,17031580600,6.3598901098901095,1124.453885400314
539,17031580700,6.652169334456613,1129.7733782645325
540,17031580800,6.557276995305164,1180.326291079812
541,17031590500,5.879869494290375,991.3256117455138
542,17031590600,6.622804683342204,1111.5896753592335
543,17031590700,6.417073170731707,1065.8005294006427
544,17031600400,4.920701810607274,887.7965069700368
545,17031600600,5.540929735506278,984.3307507347048
546,17031600700,5.941690682036504,1018.0521934037785
