GEO_ID,NAME,S1903_C03_015E
1400000US17031817300,"Census Tract 8173, Cook County, Illinois",48977
1400000US17031817400,"Census Tract 8174, Cook County, Illinois",63380
1400000US17031817500,"Census Tract 8175, Cook County, Illinois",56838
1400000US17031817600,"Census Tract 8176, Cook County, Illinois",53841
1400000US17031817700,"Census Tract 8177, Cook County, Illinois",78750
1400000US17031817900,"Census Tract 8179, Cook County, Illinois",68150
1400000US17031818000,"Census Tract 8180, Cook County, Illinois",72730
1400000US17031818100,"Census Tract 8181, Cook County, Illinois",116225
1400000US17031818200,"Census Tract 8182, Cook County, Illinois",97740
1400000US17031818300,"Census Tract 8183, Cook County, Illinois",71182
1400000US17031818401,"Census Tract 8184.01, Cook County, Illinois",92500
1400000US17031818402,"Census Tract 8184.02, Cook County, Illinois",97574
1400000US17031818500,"Census Tract 8185, Cook County, Illinois",106071
1400000US17031818600,"Census Tract 8186, Cook County, Illinois",109315
1400000US17031818700,"Census Tract 8187, Cook County, Illinois",116667
1400000US17031818800,"Census Tract 8188, Cook County, Illinois",110675
1400000US17031818900,"Census Tract 8189, Cook County, Illinois",116750
1400000US17031819000,"Census Tract 8190, Cook County, Illinois",169915
1400000US17031819100,"Census Tract 8191, Cook County, Illinois",71652
1400000US17031819200,"Census Tract 8192, Cook County, Illinois",71717
1400000US17031819300,"Census Tract 8193, Cook County, Illinois",83889
1400000US17031819400,"Census Tract 8194, Cook County, Illinois",84250
1400000US17031819500,"Census Tract 8195, Cook County, Illinois",128482
1400000US17031819600,"Census Tract 8196, Cook County, Illinois",168864
1400000US17031819700,"Census Tract 8197, Cook County, Illinois",186071
1400000US17031819801,"Census Tract 8198.01, Cook County, Illinois",188317
1400000US17031819802,"Census Tract 8198.02, Cook County, Illinois",193036
1400000US17031819900,"Census Tract 8199, Cook County, Illinois",200438
1400000US17031820000,"Census Tract 8200, Cook County, Illinois",232375
1400000US17031820101,"Census Tract 8201.01, Cook County, Illinois",142692
1400000US17031820103,"Census Tract 8201.03, Cook County, Illinois",87891
1400000US17031820104,"Census Tract 8201.04, Cook County, Illinois",97692
1400000US17031820201,"Census Tract 8202.01, Cook County, Illinois",147853
1400000US17031820202,"Census Tract 8202.02, Cook County, Illinois",62472
1400000US17031820300,"Census Tract 8203, Cook County, Illinois",57074
1400000US17031820400,"Census Tract 8204, Cook County, Illinois",42519
1400000US17031820501,"Census Tract 8205.01, Cook County, Illinois",72128
1400000US17031820502,"Census Tract 8205.02, Cook County, Illinois",70485
1400000US17031820603,"Census Tract 8206.03, Cook County, Illinois",76417
1400000US17031820604,"Census Tract 8206.04, Cook County, Illinois",45417
1400000US17031820605,"Census Tract 8206.05, Cook County, Illinois",49899
1400000US17031820606,"Census Tract 8206.06, Cook County, Illinois",75481
1400000US17031820700,"Census Tract 8207, Cook County, Illinois",77092
1400000US17031820800,"Census Tract 8208, Cook County, Illinois",74423
1400000US17031820901,"Census Tract 8209.01, Cook County, Illinois",67571
1400000US17031820902,"Census Tract 8209.02, Cook County, Illinois",92430
1400000US17031821001,"Census Tract 8210.01, Cook County, Illinois",70268
1400000US17031821002,"Census Tract 8210.02, Cook County, Illinois",67303
1400000US17031821101,"Census Tract 8211.01, Cook County, Illinois",71304
1400000US17031821102,"Census Tract 8211.02, Cook County, Illinois",60536
1400000US17031821200,"Census Tract 8212, Cook County, Illinois",66952
1400000US17031821300,"Census Tract 8213, Cook County, Illinois",49425
1400000US17031821401,"Census Tract 8214.01, Cook County, Illinois",48981
1400000US17031821402,"Census Tract 8214.02, Cook County, Illinois",76290
1400000US17031821500,"Census Tract 8215, Cook County, Illinois",41027
1400000US17031821600,"Census Tract 8216, Cook County, Illinois",79333
1400000US17031821700,"Census Tract 8217, Cook County, Illinois",98125
1400000US17031821800,"Census Tract 8218, Cook County, Illinois",90863
1400000US17031821900,"Census Tract 8219, Cook County, Illinois",98869
1400000US17031822000,"Census Tract 8220, Cook County, Illinois",60580
1400000US17031822101,"Census Tract 8221.01, Cook County, Illinois",81518
1400000US17031822102,"Census Tract 8221.02, Cook County, Illinois",105833
1400000US17031822200,"Census Tract 8222, Cook County, Illinois",97108
1400000US17031822301,"Census Tract 8223.01, Cook County, Illinois",75938
1400000US17031822302,"Census Tract 8223.02, Cook County, Illinois",74960
1400000US17031822400,"Census Tract 8224, Cook County, Illinois",47730
1400000US17031822500,"Census Tract 8225, Cook County, Illinois",76642
1400000US17031822601,"Census Tract 8226.01, Cook County, Illinois",101740
1400000US17031822602,"Census Tract 8226.02, Cook County, Illinois",77003
1400000US17031822701,"Census Tract 8227.01, Cook County, Illinois",78571
1400000US17031822702,"Census Tract 8227.02, Cook County, Illinois",67037
1400000US17031822801,"Census Tract 8228.01, Cook County, Illinois",106731
1400000US17031822802,"Census Tract 8228.02, Cook County, Illinois",84444
1400000US17031822900,"Census Tract 8229, Cook County, Illinois",75586
1400000US17031823001,"Census Tract 8230.01, Cook County, Illinois",48409
1400000US17031823002,"Census Tract 8230.02, Cook County, Illinois",80673
1400000US17031823101,"Census Tract 8231.01, Cook County, Illinois",57283
1400000US17031823102,"Census Tract 8231.02, Cook County, Illinois",83092
1400000US17031823200,"Census Tract 8232, Cook County, Illinois",78268
1400000US17031823302,"Census Tract 8233.02, Cook County, Illinois",65373
1400000US17031823303,"Census Tract 8233.03, Cook County, Illinois",80104
1400000US17031823304,"Census Tract 8233.04, Cook County, Illinois",83300
1400000US17031823400,"Census Tract 8234, Cook County, Illinois",63750
1400000US17031823500,"Census Tract 8235, Cook County, Illinois",63487
1400000US17031823602,"Census Tract 8236.02, Cook County, Illinois",80852
1400000US17031823603,"Census Tract 8236.03, Cook County, Illinois",44875
1400000US17031823604,"Census Tract 8236.04, Cook County, Illinois",102450
1400000US17031823605,"Census Tract 8236.05, Cook County, Illinois",96121
1400000US17031823702,"Census Tract 8237.02, Cook County, Illinois",70096
1400000US17031823703,"Census Tract 8237.03, Cook County, Illinois",62511
1400000US17031823704,"Census Tract 8237.04, Cook County, Illinois",96750
1400000US17031823705,"Census Tract 8237.05, Cook County, Illinois",63508
1400000US17031823801,"Census Tract 8238.01, Cook County, Illinois",131042
1400000US17031823803,"Census Tract 8238.03, Cook County, Illinois",93125
1400000US17031823805,"Census Tract 8238.05, Cook County, Illinois",77188
1400000US17031823806,"Census Tract 8238.06, Cook County, Illinois",56172
1400000US17031823901,"Census Tract 8239.01, Cook County, Illinois",117891
1400000US17031823903,"Census Tract 8239.03, Cook County, Illinois",108274
1400000US17031823904,"Census Tract 8239.04, Cook County, Illinois",114464
1400000US17031824003,"Census Tract 8240.03, Cook County, Illinois",103023
1400000US17031824004,"Census Tract 8240.04, Cook County, Illinois",118707
1400000US17031824005,"Census Tract 8240.05, Cook County, Illinois",139240
1400000US17031824006,"Census Tract 8240.06, Cook County, Illinois",143466
1400000US17031824105,"Census Tract 8241.05, Cook County, Illinois",118650
1400000US17031824106,"Census Tract 8241.06, Cook County, Illinois",104195
1400000US17031824107,"Census Tract 8241.07, Cook County, Illinois",93466
1400000US17031824108,"Census Tract 8241.08, Cook County, Illinois",99615
1400000US17031824113,"Census Tract 8241.13, Cook County, Illinois",107391
1400000US17031824114,"Census Tract 8241.14, Cook County, Illinois",116008
1400000US17031824115,"Census Tract 8241.15, Cook County, Illinois",84342
1400000US17031824116,"Census Tract 8241.16, Cook County, Illinois",80100
1400000US17031824117,"Census Tract 8241.17, Cook County, Illinois",122324
1400000US17031824119,"Census Tract 8241.19, Cook County, Illinois",129539
1400000US17031824120,"Census Tract 8241.20, Cook County, Illinois",146682
1400000US17031824121,"Census Tract 8241.21, Cook County, Illinois",87500
1400000US17031824122,"Census Tract 8241.22, Cook County, Illinois",116477
1400000US17031824123,"Census Tract 8241.23, Cook County, Illinois",90341
1400000US17031824300,"Census Tract 8243, Cook County, Illinois",54196
1400000US17031824400,"Census Tract 8244, Cook County, Illinois",64605
1400000US17031824503,"Census Tract 8245.03, Cook County, Illinois",91378
1400000US17031824505,"Census Tract 8245.05, Cook County, Illinois",84167
1400000US17031824506,"Census Tract 8245.06, Cook County, Illinois",81696
1400000US17031824507,"Census Tract 8245.07, Cook County, Illinois",74112
1400000US17031824601,"Census Tract 8246.01, Cook County, Illinois",83317
1400000US17031824602,"Census Tract 8246.02, Cook County, Illinois",83333
1400000US17031824701,"Census Tract 8247.01, Cook County, Illinois",78278
1400000US17031824702,"Census Tract 8247.02, Cook County, Illinois",78882
1400000US17031824800,"Census Tract 8248, Cook County, Illinois",49306
1400000US17031824900,"Census Tract 8249, Cook County, Illinois",42198
1400000US17031825000,"Census Tract 8250, Cook County, Illinois",75350
1400000US17031825200,"Census Tract 8252, Cook County, Illinois",82500
1400000US17031825302,"Census Tract 8253.02, Cook County, Illinois",77389
1400000US17031825303,"Census Tract 8253.03, Cook County, Illinois",78261
1400000US17031825304,"Census Tract 8253.04, Cook County, Illinois",88125
1400000US17031825400,"Census Tract 8254, Cook County, Illinois",89464
1400000US17031825501,"Census Tract 8255.01, Cook County, Illinois",69643
1400000US17031825503,"Census Tract 8255.03, Cook County, Illinois",60811
1400000US17031825504,"Census Tract 8255.04, Cook County, Illinois",60893
1400000US17031825505,"Census Tract 8255.05, Cook County, Illinois",67692
1400000US17031825600,"Census Tract 8256, Cook County, Illinois",54426
1400000US17031825700,"Census Tract 8257, Cook County, Illinois",53125
1400000US17031825801,"Census Tract 8258.01, Cook County, Illinois",55927
1400000US17031825802,"Census Tract 8258.02, Cook County, Illinois",46986
1400000US17031825803,"Census Tract 8258.03, Cook County, Illinois",70345
1400000US17031825900,"Census Tract 8259, Cook County, Illinois",52120
1400000US17031826000,"Census Tract 8260, Cook County, Illinois",47424
1400000US17031826100,"Census Tract 8261, Cook County, Illinois",53652
1400000US17031826201,"Census Tract 8262.01, Cook County, Illinois",76359
1400000US17031826202,"Census Tract 8262.02, Cook County, Illinois",40526
1400000US17031826301,"Census Tract 8263.01, Cook County, Illinois",57143
1400000US17031826303,"Census Tract 8263.03, Cook County, Illinois",52726
1400000US17031826304,"Census Tract 8263.04, Cook County, Illinois",33882
1400000US17031826401,"Census Tract 8264.01, Cook County, Illinois",65496
1400000US17031826402,"Census Tract 8264.02, Cook County, Illinois",57703
1400000US17031826500,"Census Tract 8265, Cook County, Illinois",46463
1400000US17031826600,"Census Tract 8266, Cook County, Illinois",44219
1400000US17031826700,"Census Tract 8267, Cook County, Illinois",42670
1400000US17031826800,"Census Tract 8268, Cook County, Illinois",47883
1400000US17031826901,"Census Tract 8269.01, Cook County, Illinois",30125
1400000US17031826902,"Census Tract 8269.02, Cook County, Illinois",33382
1400000US17031827000,"Census Tract 8270, Cook County, Illinois",39434
1400000US17031827100,"Census Tract 8271, Cook County, Illinois",47219
1400000US17031827200,"Census Tract 8272, Cook County, Illinois",68548
1400000US17031827300,"Census Tract 8273, Cook County, Illinois",33125
1400000US17031827400,"Census Tract 8274, Cook County, Illinois",46382
1400000US17031827500,"Census Tract 8275, Cook County, Illinois",50347
1400000US17031827600,"Census Tract 8276, Cook County, Illinois",41319
1400000US17031827700,"Census Tract 8277, Cook County, Illinois",54942
1400000US17031827801,"Census Tract 8278.01, Cook County, Illinois",63936
1400000US17031827802,"Census Tract 8278.02, Cook County, Illinois",87906
1400000US17031827804,"Census Tract 8278.04, Cook County, Illinois",83158
1400000US17031827805,"Census Tract 8278.05, Cook County, Illinois",79950
1400000US17031827901,"Census Tract 8279.01, Cook County, Illinois",103906
1400000US17031827902,"Census Tract 8279.02, Cook County, Illinois",55658
1400000US17031828000,"Census Tract 8280, Cook County, Illinois",59425
1400000US17031828100,"Census Tract 8281, Cook County, Illinois",53494
1400000US17031828201,"Census Tract 8282.01, Cook County, Illinois",70119
1400000US17031828202,"Census Tract 8282.02, Cook County, Illinois",100778
1400000US17031828300,"Census Tract 8283, Cook County, Illinois",78565
1400000US17031828401,"Census Tract 8284.01, Cook County, Illinois",87669
1400000US17031828402,"Census Tract 8284.02, Cook County, Illinois",74009
1400000US17031828503,"Census Tract 8285.03, Cook County, Illinois",42065
1400000US17031828504,"Census Tract 8285.04, Cook County, Illinois",50129
1400000US17031828505,"Census Tract 8285.05, Cook County, Illinois",75842
1400000US17031828506,"Census Tract 8285.06, Cook County, Illinois",71299
1400000US17031828601,"Census Tract 8286.01, Cook County, Illinois",98611
1400000US17031828602,"Census Tract 8286.02, Cook County, Illinois",101891
1400000US17031828701,"Census Tract 8287.01, Cook County, Illinois",86250
1400000US17031828702,"Census Tract 8287.02, Cook County, Illinois",55217
1400000US17031828801,"Census Tract 8288.01, Cook County, Illinois",96981
1400000US17031828802,"Census Tract 8288.02, Cook County, Illinois",79853
1400000US17031828900,"Census Tract 8289, Cook County, Illinois",57835
1400000US17031829000,"Census Tract 8290, Cook County, Illinois",22632
1400000US17031829100,"Census Tract 8291, Cook County, Illinois",45580
1400000US17031829200,"Census Tract 8292, Cook County, Illinois",52256
1400000US17031829301,"Census Tract 8293.01, Cook County, Illinois",96769
1400000US17031829302,"Census Tract 8293.02, Cook County, Illinois",43636
1400000US17031829401,"Census Tract 8294.01, Cook County, Illinois",31339
1400000US17031829402,"Census Tract 8294.02, Cook County, Illinois",53551
1400000US17031829500,"Census Tract 8295, Cook County, Illinois",44375
1400000US17031829600,"Census Tract 8296, Cook County, Illinois",88657
1400000US17031829700,"Census Tract 8297, Cook County, Illinois",49306
1400000US17031829800,"Census Tract 8298, Cook County, Illinois",115074
1400000US17031829901,"Census Tract 8299.01, Cook County, Illinois",96028
1400000US17031829902,"Census Tract 8299.02, Cook County, Illinois",81768
1400000US17031830001,"Census Tract 8300.01, Cook County, Illinois",55313
1400000US17031830003,"Census Tract 8300.03, Cook County, Illinois",117303
1400000US17031830004,"Census Tract 8300.04, Cook County, Illinois",111250
1400000US17031830005,"Census Tract 8300.05, Cook County, Illinois",121339
1400000US17031830006,"Census Tract 8300.06, Cook County, Illinois",68828
1400000US17031830007,"Census Tract 8300.07, Cook County, Illinois",60325
1400000US17031830008,"Census Tract 8300.08, Cook County, Illinois",96184
1400000US17031830100,"Census Tract 8301, Cook County, Illinois",80197
1400000US17031830201,"Census Tract 8302.01, Cook County, Illinois",81848
1400000US17031830202,"Census Tract 8302.02, Cook County, Illinois",89693
1400000US17031830300,"Census Tract 8303, Cook County, Illinois",53237
1400000US17031830400,"Census Tract 8304, Cook County, Illinois",60970
1400000US17031830500,"Census Tract 8305, Cook County, Illinois",42946
1400000US17031830600,"Census Tract 8306, Cook County, Illinois",45000
1400000US17031830700,"Census Tract 8307, Cook County, Illinois",80400
1400000US17031830800,"Census Tract 8308, Cook County, Illinois",119894
1400000US17031830900,"Census Tract 8309, Cook County, Illinois",106724
1400000US17031831000,"Census Tract 8310, Cook County, Illinois",210313
1400000US17031831100,"Census Tract 8311, Cook County, Illinois",62786
1400000US17031831200,"Census Tract 8312, Cook County, Illinois",41296
1400000US17031831300,"Census Tract 8313, Cook County, Illinois",53854
1400000US17031831400,"Census Tract 8314, Cook County, Illinois",39231
1400000US17031831500,"Census Tract 8315, Cook County, Illinois",60938
1400000US17031831600,"Census Tract 8316, Cook County, Illinois",61939
1400000US17031831700,"Census Tract 8317, Cook County, Illinois",68056
1400000US17031831800,"Census Tract 8318, Cook County, Illinois",66568
1400000US17031831900,"Census Tract 8319, Cook County, Illinois",229318
1400000US17031832000,"Census Tract 8320, Cook County, Illinois",228125
1400000US17031832100,"Census Tract 8321, Cook County, Illinois",130063
1400000US17031832200,"Census Tract 8322, Cook County, Illinois",209205
1400000US17031832300,"Census Tract 8323, Cook County, Illinois",158750
1400000US17031832400,"Census Tract 8324, Cook County, Illinois",126750
1400000US17031832500,"Census Tract 8325, Cook County, Illinois",219048
1400000US17031832600,"Census Tract 8326, Cook County, Illinois",246875
1400000US17031832900,"Census Tract 8329, Cook County, Illinois",162813
1400000US17031833000,"Census Tract 8330, Cook County, Illinois",210000
1400000US17031833100,"Census Tract 8331, Cook County, Illinois",195787
1400000US17031833300,"Census Tract 8333, Cook County, Illinois",154167
1400000US17031833900,"Census Tract 8339, Cook County, Illinois",33250
1400000US17031834000,"Census Tract 8340, Cook County, Illinois",46250
1400000US17031834200,"Census Tract 8342, Cook County, Illinois",77500
1400000US17031834300,"Census Tract 8343, Cook County, Illinois",75847
1400000US17031834400,"Census Tract 8344, Cook County, Illinois",74663
1400000US17031834500,"Census Tract 8345, Cook County, Illinois",41146
1400000US17031834600,"Census Tract 8346, Cook County, Illinois",33636
1400000US17031834700,"Census Tract 8347, Cook County, Illinois",28661
1400000US17031834800,"Census Tract 8348, Cook County, Illinois",38750
1400000US17031834900,"Census Tract 8349, Cook County, Illinois",29750
1400000US17031835000,"Census Tract 8350, Cook County, Illinois",33922
1400000US17031835100,"Census Tract 8351, Cook County, Illinois",44323
1400000US17031835200,"Census Tract 8352, Cook County, Illinois",70962
1400000US17031835500,"Census Tract 8355, Cook County, Illinois",29135
1400000US17031835600,"Census Tract 8356, Cook County, Illinois",39417
1400000US17031835700,"Census Tract 8357, Cook County, Illinois",49519
1400000US17031835800,"Census Tract 8358, Cook County, Illinois",31875
1400000US17031835900,"Census Tract 8359, Cook County, Illinois",52386
1400000US17031836000,"Census Tract 8360, Cook County, Illinois",95109
1400000US17031836100,"Census Tract 8361, Cook County, Illinois",26360
1400000US17031836200,"Census Tract 8362, Cook County, Illinois",221042
1400000US17031836300,"Census Tract 8363, Cook County, Illinois",86131
1400000US17031836400,"Census Tract 8364, Cook County, Illinois",45449
1400000US17031836500,"Census Tract 8365, Cook County, Illinois",45530
1400000US17031836600,"Census Tract 8366, Cook County, Illinois",56594
1400000US17031836700,"Census Tract 8367, Cook County, Illinois",38821
1400000US17031836800,"Census Tract 8368, Cook County, Illinois",19079
1400000US17031836900,"Census Tract 8369, Cook County, Illinois",28971
1400000US17031837000,"Census Tract 8370, Cook County, Illinois",39175
1400000US17031837100,"Census Tract 8371, Cook County, Illinois",32298
1400000US17031837300,"Census Tract 8373, Cook County, Illinois",35417
1400000US17031837400,"Census Tract 8374, Cook County, Illinois",36979
1400000US17031837800,"Census Tract 8378, Cook County, Illinois",58529
1400000US17031838000,"Census Tract 8380, Cook County, Illinois",63125
1400000US17031838100,"Census Tract 8381, Cook County, Illinois",120833
1400000US17031838200,"Census Tract 8382, Cook County, Illinois",105769
1400000US17031838300,"Census Tract 8383, Cook County, Illinois",147708
1400000US17031838600,"Census Tract 8386, Cook County, Illinois",17063
1400000US17031838700,"Census Tract 8387, Cook County, Illinois",31601
1400000US17031838800,"Census Tract 8388, Cook County, Illinois",29868
1400000US17031839000,"Census Tract 8390, Cook County, Illinois",129196
1400000US17031839100,"Census Tract 8391, Cook County, Illinois",159538
1400000US17031839200,"Census Tract 8392, Cook County, Illinois",53393
1400000US17031839500,"Census Tract 8395, Cook County, Illinois",158026
1400000US17031839600,"Census Tract 8396, Cook County, Illinois",44760
1400000US17031839700,"Census Tract 8397, Cook County, Illinois",91042
1400000US17031839800,"Census Tract 8398, Cook County, Illinois",68750
1400000US17031839900,"Census Tract 8399, Cook County, Illinois",76806
1400000US17031840000,"Census Tract 8400, Cook County, Illinois",106029
1400000US17031840100,"Census Tract 8401, Cook County, Illinois",53965
1400000US17031840200,"Census Tract 8402, Cook County, Illinois",77083
1400000US17031840300,"Census Tract 8403, Cook County, Illinois",53885
1400000US17031840400,"Census Tract 8404, Cook County, Illinois",61845
1400000US17031840700,"Census Tract 8407, Cook County, Illinois",45303
1400000US17031840800,"Census Tract 8408, Cook County, Illinois",35117
1400000US17031841000,"Census Tract 8410, Cook County, Illinois",112426
1400000US17031841100,"Census Tract 8411, Cook County, Illinois",38922
1400000US17031841200,"Census Tract 8412, Cook County, Illinois",45450
1400000US17031841300,"Census Tract 8413, Cook County, Illinois",53017
1400000US17031841400,"Census Tract 8414, Cook County, Illinois",56167
1400000US17031841500,"Census Tract 8415, Cook County, Illinois",32539
1400000US17031841600,"Census Tract 8416, Cook County, Illinois",67292
1400000US17031841700,"Census Tract 8417, Cook County, Illinois",27109
1400000US17031841800,"Census Tract 8418, Cook County, Illinois",43542
1400000US17031841900,"Census Tract 8419, Cook County, Illinois",129934
1400000US17031842000,"Census Tract 8420, Cook County, Illinois",171141
1400000US17031842100,"Census Tract 8421, Cook County, Illinois",38119
1400000US17031842200,"Census Tract 8422, Cook County, Illinois",105060
1400000US17031842300,"Census Tract 8423, Cook County, Illinois",148125
1400000US17031842400,"Census Tract 8424, Cook County, Illinois",53997
1400000US17031842500,"Census Tract 8425, Cook County, Illinois",-
1400000US17031842600,"Census Tract 8426, Cook County, Illinois",75724
1400000US17031842800,"Census Tract 8428, Cook County, Illinois",29681
1400000US17031842900,"Census Tract 8429, Cook County, Illinois",26420
1400000US17031843000,"Census Tract 8430, Cook County, Illinois",27431
1400000US17031843100,"Census Tract 8431, Cook County, Illinois",32098
1400000US17031843200,"Census Tract 8432, Cook County, Illinois",51917
1400000US17031843300,"Census Tract 8433, Cook County, Illinois",73092
1400000US17031843400,"Census Tract 8434, Cook County, Illinois",33776
1400000US17031843500,"Census Tract 8435, Cook County, Illinois",28750
1400000US17031843600,"Census Tract 8436, Cook County, Illinois",67609
1400000US17031843700,"Census Tract 8437, Cook County, Illinois",194375
1400000US17031843800,"Census Tract 8438, Cook County, Illinois",41250
1400000US17031843900,"Census Tract 8439, Cook County, Illinois",50104
1400000US17031980000,"Census Tract 9800, Cook County, Illinois",-
1400000US17031980100,"Census Tract 9801, Cook County, Illinois",-
1400000US17031990000,"Census Tract 9900, Cook County, Illinois",-
0100000US,United States,77263
0400000US17,Illinois,83279
